,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
10,2070.0,0,0,0,0,2,5,3,4,9,0,8,8,12,10,14,6,3,8,14,14,10,18,12,4,9,7,26,19,27,28,14,11,16,9,9,3,10,12,8,39,13,38,39,39,39,35,40,34,45,35,31,34,39,20,39,44,9,4,47,28,37,46,31,23,47,44,43,23,23,23
11,2084.0,1,2,1,4,0,4,7,6,6,1,4,2,0,7,10,2,10,11,17,19,20,4,6,6,20,19,6,11,20,15,25,5,23,14,24,1,20,4,4,20,14,14,16,19,19,15,4,40,48,23,19,43,49,16,38,39,28,47,15,39,22,45,10,50,14,43,48,50,50,50
12,2085.0,0,1,0,3,1,1,1,2,0,2,9,0,7,9,2,3,1,10,13,20,6,9,21,13,11,11,8,17,21,20,9,1,21,0,18,15,18,10,32,6,12,6,2,20,20,25,45,0,27,13,51,52,20,13,52,20,54,28,54,11,51,59,40,47,57,65,53,47,47,47
13,2091.0,0,1,0,3,1,1,1,2,0,6,5,0,1,9,2,8,7,3,1,2,15,1,5,0,23,6,0,5,21,3,3,1,2,18,1,0,2,10,11,17,29,5,26,44,44,4,24,11,23,21,39,5,44,2,13,1,7,37,29,1,34,28,8,27,22,26,22,27,27,27
14,2104.0,0,1,0,3,1,1,1,2,0,2,9,0,7,9,2,3,1,10,13,20,6,9,21,13,11,11,8,17,19,20,9,13,12,0,18,15,18,19,9,6,12,6,2,28,28,25,8,0,27,13,14,0,28,21,0,31,0,2,9,23,26,21,3,13,64,63,66,67,67,67
15,2106.0,0,1,0,3,1,5,1,0,9,8,8,0,12,9,14,6,3,7,14,8,3,19,22,22,25,25,20,24,28,28,8,9,15,28,32,33,33,25,28,25,34,37,24,31,45,11,32,23,30,29,29,29,45,43,24,6,33,23,46,32,31,38,11,32,42,19,51,32,32,32
16,2109.0,1,2,1,4,0,4,4,1,8,3,2,5,4,3,7,11,8,2,19,11,0,2,17,12,6,24,4,2,25,26,19,16,10,25,7,13,24,14,17,22,5,20,7,24,24,28,3,31,32,5,28,7,24,3,25,24,19,22,24,13,27,4,23,6,23,6,9,6,6,6
17,2112.0,1,0,3,1,3,2,0,5,3,4,6,1,9,11,6,14,15,8,4,10,10,0,12,4,0,7,12,1,1,16,26,4,6,2,14,3,10,35,0,9,35,16,6,10,10,16,35,2,25,49,2,35,51,54,54,12,16,51,0,18,54,13,13,56,43,41,54,56,56,56
18,2126.0,0,1,0,3,5,1,6,0,2,8,9,6,12,6,5,10,13,7,3,0,3,19,22,8,8,17,20,4,13,8,20,24,15,6,5,7,7,0,15,31,7,8,27,0,0,30,21,21,17,11,4,16,0,47,16,14,10,54,16,9,4,53,19,49,6,54,56,49,49,49
19,2130.0,0,1,3,0,5,1,6,8,2,6,0,10,5,1,8,13,16,0,9,17,19,22,20,15,14,16,24,0,14,23,13,19,22,4,35,11,28,32,38,29,30,34,25,43,43,34,39,39,24,24,40,39,43,27,21,13,41,19,27,31,6,31,26,37,32,47,42,37,37,37
20,2135.0,0,1,0,3,1,1,1,2,0,2,9,0,7,9,2,3,1,10,13,20,6,9,21,13,11,11,8,17,19,20,9,13,21,0,18,15,18,19,9,6,12,6,2,20,20,25,45,0,27,13,14,0,20,21,0,31,0,28,9,54,26,21,50,13,21,25,15,13,13,13
21,2139.0,0,0,3,0,5,2,6,8,2,8,0,6,5,1,5,15,13,7,3,0,19,3,18,14,24,23,25,25,4,22,21,0,13,23,8,29,19,37,25,19,39,18,29,42,42,23,30,15,39,25,38,32,42,31,36,29,24,34,26,25,39,16,21,39,16,8,23,39,39,39
22,2143.0,0,1,0,3,1,1,1,2,0,6,5,0,1,2,2,8,7,3,1,2,15,1,5,0,23,6,0,5,2,3,3,1,2,12,1,32,2,7,11,17,26,42,11,2,2,4,2,41,7,4,0,37,2,42,51,53,51,5,23,45,14,48,44,2,51,2,1,2,2,2
23,2150.0,1,0,1,1,3,6,0,5,3,4,6,1,9,11,3,7,9,1,2,9,2,14,13,1,0,26,12,23,22,17,10,30,27,31,30,27,29,16,33,40,32,22,33,26,26,27,37,35,42,36,1,1,26,4,1,32,37,40,33,37,38,35,33,24,34,32,28,24,24,24
24,2152.0,0,1,0,3,1,1,1,2,0,6,5,0,8,9,2,8,7,3,1,2,15,1,5,0,23,6,0,5,2,3,3,1,2,12,1,32,2,7,11,17,26,42,11,2,2,4,2,41,7,4,0,37,44,42,51,53,51,5,23,45,14,48,44,27,51,2,1,68,68,70
25,2159.0,0,0,3,0,5,2,6,8,2,8,0,6,5,1,5,15,13,0,6,8,19,3,1,14,14,1,11,26,17,13,1,7,11,11,21,18,4,21,6,32,24,39,38,22,22,1,11,43,11,39,22,2,22,8,8,49,45,1,43,4,17,49,47,11,44,59,63,11,11,11
