,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
10,2070.0,1,2,0,3,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0,0,25,25,14,27,14,14,14,14,14,27,27,36,36,9,36,36,36,36,36,36,19,36,36,36,36,36,36,36,36,36,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,21
11,2084.0,1,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,17,17,17,17,17,12,10,10,10,26,15,20,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
12,2085.0,0,0,2,4,0,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,17,18,18,18,18,0,22,0,0,0,0,0,22,22,22,22,7,22,22,22,22,1,22,18,22,22,22,22,22,22,22,22,22,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,7
13,2091.0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,3,3,3,20,7,20,20,20,20,20,7,7,7,7,38,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,70
14,2104.0,0,0,2,4,0,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,7,7,7,7,11,1,11,11,11,11,11,30,30,30,30,37,30,30,30,30,30,30,24,30,30,30,30,30,30,30,30,30,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6
15,2106.0,1,2,0,0,1,6,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,8,15,15,15,15,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,62
16,2109.0,1,1,3,1,5,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23,23,23,23,22,16,22,22,22,22,22,16,16,16,16,18,16,16,16,16,16,16,39,16,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,12,12,12,12,12,12,12,52
17,2112.0,1,1,3,3,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0,0,25,25,14,27,14,14,14,14,14,27,27,27,27,9,27,40,40,40,40,40,15,40,40,40,40,40,40,40,40,40,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,57
18,2126.0,1,2,0,0,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,16,16,16,16,27,11,27,27,27,32,32,31,31,31,31,14,31,31,31,31,31,31,9,31,31,31,31,31,31,31,31,31,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,10
19,2130.0,0,0,1,2,3,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,16,13,13,13,13,21,8,21,21,21,21,21,8,8,8,8,26,8,8,8,8,8,8,37,8,8,8,8,8,8,8,8,8,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,29
20,2135.0,0,0,2,4,0,4,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,7,7,7,7,0,1,0,0,0,0,0,30,1,1,1,7,1,1,1,1,1,1,24,1,1,1,1,1,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,55
21,2139.0,1,1,3,3,2,0,0,3,3,3,3,3,3,3,3,3,0,0,0,20,20,19,0,0,25,25,4,27,4,4,4,4,4,27,27,27,27,16,27,27,27,27,27,27,43,27,27,27,27,27,27,27,27,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,24
22,2143.0,0,0,2,4,0,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,19,19,19,19,7,22,7,7,7,7,7,22,22,22,22,34,22,22,22,22,22,44,0,44,44,44,44,44,44,44,44,44,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,64
