,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
31,2181.0,0,0,3,3,1,0,7,7,3,3,1,1,0,0,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,1,0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
32,2210.0,0,2,2,0,3,1,0,8,8,8,8,8,8,8,8,3,1,0,2,2,2,2,0,1,1,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,30,62,62,62,62,62,62,62,62,30
33,2232.0,1,1,1,1,0,6,6,6,6,6,6,2,2,2,0,8,17,17,17,17,17,17,17,17,17,17,17,17,8,3,3,1,0,6,6,6,6,2,2,2,0,17,17,17,8,8,8,8,8,3,3,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
34,2243.0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,0,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
35,2256.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
36,2265.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,5,5,2,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
37,2269.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,0,5,5,5,5,5,2,2,2,2,2,0,42,42,42,42,42
38,2276.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,8,8,8,3,3,3,1,0,15,15,15,15,15,15,15,15,7,7,3,3,3,1,0,40,40,40,40,40,40,40,40,40,40,40,40
39,2282.0,0,0,3,3,1,0,7,7,3,3,1,1,0,0,15,15,15,15,15,15,15,7,7,7,7,7,3,3,1,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,63,63,63,63
40,2288.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,8,8,8,8,3,1,1,0,9,9,9,4,4,4,1,0,5,5,5,2,2,2,2,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
